campo;Acker / Land / Feld, Flur
lejano;entlegen, fern, weit
cansado;matt, müde
oveja;Hammel, Schaf
pan;Brot
lista;Liste, Verzeichnis / Menü, Speisekarte
once;elf
llamar;anrufen, zurufen / klopfen, schlagen / heißen, nennen, benennen, ernennen / anläuten, klingeln, anklingeln / rufen
enfermedad;Krankheit, Erkrankung
luz;Licht
a saber, es decir;das heißt, das ist
belga;belgisch / Belgierin / Belgier
alfombra;Teppich
ternero;Kalb
grabado, imagen;Ansicht, Bild
vacaciones;Ferien
taza;Tasse
reír;lachen
naturaleza;Charakter, Gemüt / Natur
dómine, pastor protestante;Pastor, Pfarrer
claro;hell, licht, lichtvoll / anschaulich, bestimmt, deutlich, klar
británico;britisch
redondo;rund
respecto de, en cuanto a, por lo tocante a;betreffs / anbelangt, betreffend, über, von / bezüglich
ir por;holen
profesión;Beruf, Gewerbe
en el fondo;unten
leer;lesen
subyugar;leiten / herrschen, beherrschen, regieren
medio;halb / Hälfte / Mittel, Werkzeug / Mitte
chico;Junge, Knabe / gering, klein
miembro;Glied, Mitglied
dejar en pos;hinterlassen
deporte;Sport
octubre;Oktober
apetito;Appetit
en casa;heim, daheim, zu Hause
sombrero;Hut
eso;das, dies, jenes
atender a;achtgeben, aufpassen, beachten, zusehen / versorgen
observar;beaufsichtigen, beobachten, betrachten, verfolgen / anblicken, ansehen, blicken, schauen, zuschauen, zusehen
necesitar;benötigen, brauchen, nötig haben
último, postrero;letzter, letzte, letztes
jugo, zumo;Saft
naturalmente;natürlich
obra;Werk
agosto;August
curioso;gespannt, neugierig
récord;Rekord
comida;Essen, Fraß, Mahlzeit / Mittagessen
buenos días;Guten Morgen / Guten Tag
abierto;offen
en vano;umsonst, vergebens, vergeblich
alquilar;mieten / vermieten
tener;wünschen / besitzen, haben, innehaben / halten, aufhalten
prémio;Prämie, Preis
ciento;hundert
comunicar;anschließen, mitteilen, verbinden / koppeln, kuppeln
diario, de todos los días;täglich
enseñar;andeuten, weisen, anweisen, zeigen / lehren, belehren, unterrichten, unterweisen / angeben, hinweisen
bueno;gut, gütig
desviar;fortführen, wegbringen
pasado;Vergangenheit
ensalada;Salat
equivocarse;sich irren
beso;Kuss
más bien;lieber / am liebsten
hija;Tochter
ver;anblicken, ansehen, blicken, schauen, zuschauen, zusehen / sehen
cuidar;pflegen, warten / Sorge tragen, sorgen
torta;Torte
recompensa;Belohnung, Lohn
municipio;Gemeinde
primo;Cousin, Vetter
carne;Fleisch
muerto;gestorben, tot, verstorben / Toter, Verstorbener
divertir, entretener;amüsieren, belustigen, ergötzen, unterhalten
tolerar;dulden
devolver;vergelten, wiedergeben, zurückgeben / zurücksenden
cantidad;Menge, Quantität / Betrag, Summe
sentimiento;Sinn
completamente;völlig
policía;Polizei
tierno;weich
grasa;Fett
listo;bereit, fertig
parroquiano;Klient, Kunde
saludo;Gruß
quemar;verbrennen
lejos;ab, dahin, fort, heraus, weg, hinweg / weit
pronto;bald, alsbald, baldig / flugs, geschwind, schnell / direkt
reloj;Uhr
manta;Bettdecke, Decke
colega, compañero;Amtsbruder, Amtsgenosse, Genosse, Kollege
combiar;ändern, umändern, verändern
carta;Brief
mañana;Frühe, Morgen / morgen
además;zudem / außerdem
hambre;Gerücht, Ruf
amor;Liebe
voz;Stimme
cocinar;kochen
frontón;Fassade / Front, Vorderseite
moreno, marrón;braun
periódico;Zeitung
exposición;Ausstellung
es una lástima;bedauerlich, leider / schade
lazo;Band / Allianz, Bund, Bündnis, Liga, Verband, Verbindung
silencio;Schweigen, Stille
gusto;Geschmack
catorce;vierzehn
mencionar;anführen, erwähnen, nennen, zitieren
estómago;Magen
objecto;Ding, Gegenstand, Objekt
dirección;Adresse / Kurs, Richtung
ampolla;Birne, Glühbirne / Blase
información;Auskunft, Bericht, Bescheid
ciudad;Ort, Stadt
odiar;hassen
puerto;Hafen
lencería;Leinenzeug, Wäsche
por eso;dafür, darum, deshalb / also, daher
en todas partes;allenthalben, allerorten, überall
cambiar;sich ändern / austauschen, auswechseln, umtauschen, vertauschen, verwechseln / variieren / ändern, tauschen, umändern, wechseln, umwechseln
cultura;Kultur
grupo;Gruppe
aprender;lernen
aldea;Dorf, Ort
neumático;Pneumatik, Reifen / Radreifen
apellido;Familienname, Nachname
máquina;Maschine
probablemente;wohl / wahrscheinlich
pueblo;Volk / Dorf, Ort
respetar;Achtung erweisen, respektieren
salir;ausgehen, ausrücken / abreisen, fortgehen / abfahren
ropa interior;Wäsche
príncipe;Fürst, Prinz / Königssohn
base;Basis, Grundlage
sangre;Blut
tarjeta;Karte, Zettel / Postkarte
sombra;Schatten
tardío;spät
morar, habitar;wohnen
terminado, acabado;fertig
comprender, entender;begreifen, erfassen, verstehen
invitar;einladen
castillo;Burg, Schloss
seguridad;Sicherheit
constitución;Konstitution, Verfassung
creer;glauben / schaffen, erschaffen / denken
alemana;Deutsche
cocina;Küche
haz favor, haz el favor, por favor;bitte
correo;Post
responsable;verantwortlich
poder;dürfen, können, vermögen / Fähigkeit, Gewalt, Können, Kraft, Macht, Vermögen
familiar;familiär / Verwandter
burro;Esel
billete de banco;Banknote, Schein / Bon
gritar;schreien
moderno;modern
circunspecto;vorsichtig, rücksichtsvoll / bedächtig, behutsam, besonnen
perseguir;fahnden, verfolgen
correcto;recht, richtig
junio;Juni
peine;Kamm
tejado;Dach
cerrado;geschlossen, zu
