duty n;Pflicht, Verpflichtung, Schuldigkeit, Aufgabe, Dienst, Zoll, Zollabgabe n
act n;Handlung, Tat, Akt (i. S. v. Handlung), Gesetz, Akt (Theater), Aufzug (Theater) n
strength n;Stärke, Kraft, Stabilität, Festigkeit, Robustheit, Kräftigkeit n
notice v;bemerken, wahrnehmen, merken, zur Kenntnis nehmen, feststellen v
harm n;Schaden, Verletzung n
discover v;etw entdecken, etw herausfinden v
tear (tore - torn) v;zerreißen, verletzen, aufreißen, reißen v
fright n;Angst, Schrecken, Vogelscheuche n
justice n;Gerechtigkeit, Justiz, Richter(in) n
fear v;fürchten, befürchten v
train v;ausbilden, weiterbilden, erziehen, abrichten, dressieren, schulen, trainieren v
promise n;Versprechen, Hoffnung, Aussicht n
warn v;warnen, vor etw warnen, davor warnen, verwarnen v
pleasure n;Freude, Vergnügen, Plaisir (Wunsch) n
proud adj;stolz adj
proudly adv;stolz adv
blame v;jdn die Schuld geben, beschuldigen, Vorwürfe machen v
service n;Service, Bedienung, Dienst, Dienstleistung, Kundendienst, Betrieb, Gottesdienst n
circle n;Kreis, Zirkel, Ring, Kette n
gather v;etw sammeln, etw einholen, einbringen, beschaffen, etw kräuseln, etw verstehen v
suit n;Anzug, Kostüm (für Frauen), Prozess (Jura), Verfahren (Jura) n
count v;zählen, zu etw zählen, abzählen, nachzählen, auszählen, ansehen, betrachten, mitrechnen, mitzählen v
profit v;nützen, von Nutzen sein, profitieren, Nutzen ziehen, Gewinn ziehen v
central adj;zentral, Zentral-..., Haupt-..., wesentlich, Mittel-.. adj
concern n;Sorge, Besorgnis, Konzern, Beteiligung, Bedeutung n
serious adj;ernst, ernsthaft, bedenklich, seriös adj
suppose v;annehmen, vermuten v
tender n;Hüter, Pfleger, Tender (Schifffahrt, Eisenbahn), Angebot (kommerziell) n
risk v;wagen, riskieren v
traffic n;Verkehr, Fernsprechverkehr, Datenverkehr, Funkverkehr n
harm v;schädigen, schaden v
serve v;dienen, bedienen, servieren, abdienen, ableisten, versorgen, aufschlagen (Tennis) v
frame n;Bilderrahmen, Rahmen, Brillengestell, Körper (Mensch), Gestalt (Mensch) n
peace n;Friede, Frieden, öffentliche Ruhe, öffentliche Ordnung n
separate v;jdn trennen, etw trennen, sich trennen v
trust v;trauen, vertrauen v
wire v;anschließen, die Leitung verlegen, telegrafieren, drahten, kabeln v
expectation n;Erwartung, Ansicht, Ansichten n
threat n;Drohung, Bedrohung, Gefahr n
store n;Vorrat, Vorräte, Geschäft (AmE), Laden (AmE), Lager n
proof adj;dicht, abgedichtet adj
yours;deine(r, -s), eure(r, -s), Ihre(r, -s)
earth n;Erde n
advantage n;Vorteil n
mail n;Post n
bus n;Bus n
meeting n;Treffen, Begegnung, Versammlung, Sitzung n
course n;Kurs, Lehrgang, Verlauf n
past n;Vergangenheit, Vorleben, Vergangenheitsform n
except;außer, ausgenommen, mit Ausnahme von
bind (bound - bound) v;binden, fesseln, festbinden v
interesting adj;interessant adj
spend (spent - spent) v;ausgeben, verbringen (Zeit) v
throw (threw - thrown) v;etw werfen, etw zuwerfen, etw abwerfen, etw schleudern v
describe v;beschreiben, schildern v
village n;Dorf, kleine Ortschaft n
doctor n;Arzt, Ärztin, Doktor n
honestly adv;ehrlich, aufrichtig, auf ehrliche Weise, auf redliche Weise adv
hill n;Hügel, Berg n
border n;Grenze, Begrenzung, Landesgrenze, Borte, Bordüre n
everywhere adv;überall, überallhin adv
hammer n;Hammer, Abzugshahn (Schusswaffen), Wurfhammer (Sport) n
silence v;zum Schweigen bringen v
island n;Insel n
opinion n;Meinung, Ansicht, Anschauung, Gutachten, Befund n
danger n;Gefahr, Lebensgefahr, Bedrohung n
feeling n;Gefühl, Empfindung n
hammer v;hämmern, kritisieren, attackieren v
match v;zusammenpassen, passen, passen zu, zusammengehören v
opposite n;Gegenteil, Gegensatz n
repeat v;wiederholen, weitersagen v
dream n;Traum n
supply n;Vorrat, Versorgung, Bereitstellung, Angebot, Nachschub (Militär) n
usual adj;üblich, gewöhnlich, normal adj
seriousness n;Ernst, Ernsthaftigkeit n
class n;Klasse, gesellschaftliche Stellung, Stand, Prädikat n
truth n;Wahrheit n
ordinary adj;gewöhnlich, normal adj
former adj;ehemalige(r), frühere(r), vormalig, vorig, früher adj
character n;Charakter, Figur, Zeichen (Computer) n
sail v;mit einem Schiff fahren, segeln, abfahren, auslaufen (Seefahrt), absegeln v
difficulty - difficulties n;Schwierigkeit n
charge v;eine Gebühr verlangen, jdm etw berechnen, stürmen, angreifen, aufladen, jdn beschuldigen, jdn anklagen v
collect v;einsammeln, sammeln, abholen, holen v
loss n;Verlust, Einbuße n
board n;Brett, Tafel, Schwarzes Brett, Diele, Behörde, Amt, Ausschuss, Kommission, Kost, Verpflegung n
welcome v;begrüßen, willkommen heißen v
hire v;mieten, leihen, einstellen v
soul n;Seele, Innerste(s), Wesen, Herz, Gefühl, Soul n
calf n;Kalb, Junge(s), Jungtier, Kalbsleder, Wade (Anatomie) n
prepare v;vorbereiten, zurecht machen, fertig machen, präparieren v
quantity n;Menge, Quantität n
value v;schätzen, wertschätzen, achten, hochachten v
usefulness n;Nützlichkeit, Brauchbarkeit, Nutzen, Wert, Verwendbarkeit n
suffer v;leiden, Schaden erleiden, in Mitleidenschaft gezogen werden, erleiden, ertragen v
suggestion n;Vorschlag, Andeutung, Anspielung, Wink, Hinweis n
famous adj;berühmt, famos adj
damage n;Schaden, Beschädigung n
order n;Ordnung, Reihenfolge, Folge, Befehl, Anordnung, Anweisung, Bestellung, Auftrag, Bestellung n
rare adj;rar, selten, dünn adj
heaven n;Himmel (Religion) n
narrow adj;eng, schmal, engstirnig, beschränkt adj
stuff n;Zeug, Sachen, Material, Stoff n
twice adv;zweimal adv
damage v;beschädigen, schädigen, schaden v
patient n;Patient, Patientin n
forbidden adj;verboten, nicht erlaubt adj
successful adj;erfolgreich, einträglich, lukrativ, gelungen, geglückt, siegreich adj
prevent v;etw verhindern, verhüten, vorbeugen, hindern v
dish - dishes n;Schale, Teller, Gericht, Speise, Schüssel n
bridge v;eine Brücke schlagen, eine Brücke bauen, etw überbrücken v
restaurant n;Restaurant, Gaststätte n
measure v;messen, ausmessen, abmessen, Maß nehmen, beurteilen, abschätzen v
inside adv;innen, nach innen, drinnen, im Inneren, innerhalb adv
action n;Handeln, Handlung, Tat, Bewegung, Action n
profit n;Gewinn, Profit, Nutzen, Vorteil n
gain n;Anstieg, Erhöhung, Zunahme, Gewinn, Vorteil n
leaf - leaves n;Blatt n
switch v;schalten, umschalten, wechseln, auswechseln v
material n;Material, Stoff n
yield v;etw hervorbringen, etw erzeugen, etw liefern, etw ergeben, etw abwerfen v
surprise v;überraschen, überrumpeln, ertappen v
defend v;verteidigen v
attack v;angreifen, überfallen, befallen v
penny - pennies - pence n;Penny n
pocket n;Tasche, Hosentasche, Geldbeutel, Gebiet n
centre (BrE), center (AmE) n;Mittelpunkt, Zentrum, Stadtmitte, Innenstadt n
examination, exam, checking n;Prüfung, Examen, Untersuchung (allg + Medizin), Kontrolle n
outside adv;außen, außerhalb, draußen adv
sport n;Sport, Sportart, feiner Kerl, anständiger Kerl, Junge, Spielart, Abart n
trip n;kurze Reise, Reise, Exkursion, Ausflug n
bank v;überhöhen, mit einer Böschung versehen, in Querlage bringen (Flugzeug), in Querlage gehen (Flugzeug) v
force v;zwingen, erzwingen, etw aufdrängen v
trade n;Handel, Gewerbe, Umsatz, Branche, Handwerk, Tauschgeschäft, Transfer (Sport) n
anywhere adv;irgendwo(hin), überall(hin) adv
fortune n;Vermögen, Schicksal, Glück, Fortuna n
allow, permit v;erlauben, gestatten, zulassen v
effort n;Mühe, Anstrengung, Bemühung, Bemühen, Versuch n
correct v;korrigieren, berichtigen, verbessern v
tip n;Tipp, Hinweis, Spitze, Zipfel, Trinkgeld (ugs), Müllkippe, Halde n
treat v;behandeln, umgehen mit, betrachten, abhandeln v
pocket v;einstecken, kassieren, einsacken, ins Loch bringen, einlochen v
permit v;etw gestatten, etw erlauben, etw genehmigen v
examine v;prüfen, untersuchen, verhören (Jura) v
garden v;im Garten arbeiten, Gartenarbeit machen, gärtnern v
coat v;streichen, überziehen v
north n;Norden n
forest n;Wald, Forst n
quarrel n;Streit, Krach, Auseinandersetzung, Zank, Einwand, Gegengrund n
date n;Datum, Termin, Verabredung n
accept v;annehmen, entgegennehmen, akzeptieren, anerkennen, zusagen v
dream (dreamt - dreamt, dreamed - dreamed) v;träumen v
shore n;Küste, Ufer, Stand n
instrument v;instrumentieren, durchführen, ausführen v
lake, loch n;der See, Binnensee n
support n;Stütze, Träger, Unterstützung, Support (Informatik) n
touch n;Berührung, Kontakt, Tasten (Tastsinn) n
exception n;Ausnahme n
guilty adj;schuldbewusst, mit Schuldgefühlen verbunden adj
increasing adj;ansteigend, steigend, zunehmend, anwachsend adj
fault n;Fehler, Schuld, Schwäche, technischer Defekt n
private (AmE) n;Gefreiter (Militär) n
refuse v;sich weigern, sich verweigern, ablehnen, absagen, zurückweisen v
check v;kontrollieren, prüfen, überprüfen, nachprüfen v
rule n;Regel, Bestimmung, Vorschrift, Herrschaft n
attack n;Angriff, Anschlag, Anfall (Medizin) n
final adv;End-..., letztlich adv
touch v;berühren, anfassen, leicht drücken v
handle v;umgehen mit, anfassen, behandeln, befördern, transportieren, befassen, fertig bringen v
behaviour (BrE), behavior (AmE) n;Benehmen, Verhalten n
protection n;Schutz, Wahrung n
wheel n;Rad, Steuer, Steuerrad n
search n;Suche, Durchsuchung, Nachforschungen, Suchlauf (Computer) n
worry n;Sorge, Besorgnis n
capital n;Hauptstadt, Haupt-..., Kapital, Kapitell (Architektur) n
debt n;Schuld, Schulden, Verpflichtung n
sharp adj;scharf, spitz, heftig, beißend, stechend, drastisch adj
south n;Süden n
hospital n;Krankenhaus, Hospital, Klinik n
ship n;Schiff n
greet v;jdn begrüßen, jdn grüßen, jdn empfangen v
lucky adj;glücklich (i. S. v. Glück gehabt haben) adj
general n;General (Militär) n
article n;Artikel, Gegenstand, Paragraph (Jura) n
sea n;die See, Meer n
fit v;passen, zutreffen, anbringen, montieren v
arrangement n;Vereinbarung, Verabredung, Anordnung (von etw), Einrichtung (von etw) n
judge n;Richter, Richterin, Preisrichter, Punktrichter, Kampfrichter n
freedom n;Freiheit, Unabhängigkeit, Bewegungsfreiheit n
check n;Überprüfung, Kontrolle, Rechnung (AmE), Scheck (AmE) n
chain n;Kette, Fessel, Halskette, Reihe von etw, Verkettung n
cook n;Koch, Köchin n
band n;Band, Streifen, Band (Musik), Kapelle (Musik), Fassband, Schar, Bande, Trupp, Kolonne n
steal (stole - stolen) v;stehlen v
pure adj;rein, ehrlich, lauter, makellos, pur adj
dangerous adj;gefährlich, rücksichtslos adj
length n;Länge, Strecke (räumlich), Dauer (zeitlich) n
quiet n;Stille, Ruhe n
afternoon n;Nachmittag n
exercise v;trainieren, üben, exerzieren (Militär) v
present adj;derzeitig, jetzig, gegenwärtig, anwesend adj
fun n;Spaß, Vergnügen n
suggest v;vorschlagen, nahe legen, vorbringen, andeuten, hindeuten v
treat n;Extravergnügen, großes Vergnügen, besondere Freude n
park n;Park n
desire n;Verlangen, Sehnsucht, Wunsch, Begierde, Lust n
regular adj;regelmäßig, gleichmäßig, geregelt, üblich, normal, korrekt, ordentlich adj
blame n;Schuld, Tadel n
either ... or;entweder ... oder
advantageous adj;vorteilhaft, von Vorteil adj
honour (BrE), honor (AmE) v;ehren, respektieren, anerkennen v
bar v;etw verriegeln, etw versperren, etw blockieren, etw verbieten, etw untersagen v
farmer n;Bauer, Bäuerin, Landwirt n
corner n;Ecke, Kante, Rand, Gegend n
root n;Wurzel, Wurzel aus einer Zahl n
friendly adj;freundschaftlich, freundlich adj
provide v;liefern, versorgen, bereitstellen, zur Verfügung stellen, versorgen v
test v;testen, prüfen, überprüfen, ausprobieren v
field n;Acker, Feld, Spielfeld, Feld (Elektrotechnik) n
consciousness n;Bewusstsein, Wissen von etw n
boil v;kochen, brodeln, sieden, stark schwitzen v
fat adj;fett, dick, beleibt adj
machine n;Maschine, Apparat, Gerät n
hall n;Diele, Korridor, Halle, Saal, Herrensitz, Herrenhaus n
lack n;Mangel (an etw) n
advice n;Rat, Ratschlag, Mitteilung n
bridge n;Brücke, Zahnbrücke, Brillensteg, Kommandobrücke n
respect n;Achtung, Respekt, Rücksicht, Hinsicht, Beziehung n
produce v;produzieren, herstellen, erstellen, erzeugen, hervorbringen v
escape n;Entkommen, Flucht n
snow v;schneien v
police v;kontrollieren, überwachen v
sale n;Verkauf, Absatz, Rabattaktion, Ausverkauf, Schlussverkauf n
repair v;reparieren, ausbessern, in Ordnung bringen, flicken v
humour (BrE), humor (AmE) n;Humor, Stimmung, Laune n
double adj;doppelt, Doppel-..., zweifach adj
shoot (shot - shot) v;schießen, abfeuern, erschießen, niederschießen v
consciously adv;bewusst, absichtlich adv
conscious adj;bewusst, absichtlich adj
song n;Lied, Song, Gesang n
illness n;Krankheit, Erkrankung n
purpose n;Zweck, Absicht, Zweck, Entschlossenheit n
sign n;Zeichen, Schild, Vorzeichen (Mathematik) n
mistake n;Fehler, Irrtum, Versehen n
flow n;Fluss, Strom, das Fließen von etw, Durchflussmenge, Ausfluss n
quiet adj;leise, ruhig, still, schweigsam adj
river n;Fluss, Strom n
doubt n;Zweifel, Unsicherheit, Ungewissheit n
barrel n;Fass, Tonne, Barrel n
content - contents n;Inhalt, Gehalt von etw n
board v;mit Brettern verkleiden, besteigen (Flugzeug, Schiff), an Bord gehen, Internatsschüler(in) sein v
warp n;Welle (in Holz), verzogen Stelle (in Holz), Schleppleine, Kette (Kettfaden) n
garden n;Garten, Park, Parkanlagen n
stick (stuck - stuck) v;stecken, heften, ankleben, kleben v
destroy v;zerstören, kaputt machen, vernichten v
measure n;Maß, Maßeinheit, Messgerät, Maßstab, Maßnahme, gesetzliche Maßnahme, Bestimmung, Maß, Maßstab, Maßbecher n
actuality n;Wirklichkeit, Realität, Aktualität n
instrument n;Instrument, Gerät, Werkzeug n
lip n;Lippe, Rand, Schnabel, Frechheiten, Unverschämtheiten n
accident n;Unfall, Unglück, Missgeschick n
control n;Kontrolle, Selbstbeherrschung, Regelung, Steuerung, Herrschaft n
charge n;Gebühr, Anklage, Angriff, Attacke, Ladung n
lift v;heben, hochheben, aufheben v
handkerchief, hankie n;Taschentuch n
wire n;Draht, Leitung, Wanze (zum Abhören) n
trip v;stolpern, trippeln, stolpern lassen, ein Bein stellen, betätigen, auslösen v
grand adj;grandios, prachtvoll, groß angelegt, großartig, bedeutend, hochfliegend adj
floor n;Boden, Fußboden (Haus), Etage, Stockwerk, Geschoss, Saal, Sitzungssaal n
strike n;Streik, Ausstand, Angriff, Schlag, Fund (von etw wertvollem) n
healthy adj;gesund adj
entrance n;Eingang, Einfahrt, Eintritt, Eintreten, Einlass, Aufnahme an etw n
quarter n;Viertel, Stadtviertel, Vierteldollar n
excellent adj;ausgezeichnet, hervorragend adj
blouse n;Bluse n
purse n;Geldbeutel, Börse, Portemonnaie n
ill adj;krank, unwohl adj
size n;Größe, Ausmaß n
breathe v;atmen, einatmen, Luft holen, Luft schöpfen, verschnaufen v
happiness n;Glück, Zufriedenheit, Heiterkeit, Fröhlichkeit n
camp n;Zeltlager, Lager n
radio n;Rundfunk, Radio, Funkgerät n
shade v;vor der Sonne schützen, Schatten geben, beschatten, schattieren, schraffieren v
reason v;vernünftig denken, logisch denken v
translate v;übersetzen, übertragen v
lend (lent - lent) v;ausleihen, leihen, etw verleihen v
pale adj;blass, bleich, fahl adj
wound n;Wunde, Verletzung n
teach (taught - taught) v;unterrichten, lehren, abrichten (Tiere) v
shade n;Schatten (als Schutz vor der Sonne) n
shadow n;Schatten (an der Wand, auf dem Boden) n
memory n;Gedächtnis, Andenken, Erinnerung, Speicher (Computer) n
date v;mit dem Datum versehen, datieren, ausgehen mit jdm v
root v;Wurzeln schlagen lassen, Wurzeln schlagen, Wurzeln fassen v
dirt n;Schmutz, Dreck, Erde n
tool n;Werkzeug, Gerät n
produce n;Produkt(e), Erzeugnis(se) n
false adj;fasch, trügerisch, gekünstelt, nicht echt adj
dangerously adv;gefährlich, bedenklich, rücksichtslos adv
lead n;Blei, Miene (Schreibgerät) Graphit, Kugeln, Lot (Seefahrt), Vorsprung (Wettbewerb), Spitzenposition, Führung, Spitze, Tabellenspitze n
gathering n;Treffen, Zusammenkunft, Versammlung, Versammeln, Sammeln, Pflücken, Ernte von etw n
meal n;Essen, Mahl, Mahlzeit, Schrotmehl n
paint n;Farbe, Anstrich, Lack n
umbrella n;Regenschirm, Sonnenschirm, Abschirmung (Militär), Luftschirm (Militär) n
disappear v;verschwinden, entschwinden, schwinden, aussterben, verloren gehen v
wine n;Wein n
ugly adj;hässlich, übel, schlimm, gemein adj
park v;parken, abstellen v
thirsty adj;durstig, mit hohem Benzinverbrauch adj
moon v;träumen, seinen nackten Hintern herausstrecken v
silent adj;still, ruhig, schweigsam, schweigend adj
egg n;Ei, Eizelle n
arrange v;einrichten, anordnen, ordnen, arrangieren v
acceptance n;Annahme, Zustimmung, Zusage n
surprise n;Überraschung n
string n;Schnur, Bindfaden, Saite (Musik), Zeichenkette (Computer) n
kitchen n;Küche n
knee v;mit dem Knie stoßen v
avoid v;vermeiden, meiden, ausweichen, umgehen v
shout n;Ruf, Schrei n
leg n;Bein, Keule, Hachse, Etappe n
cough n;Husten n
motor n;Motor, Motor-... n
space v;in Abständen verteilen, in Abständen aufstellen, in Abständen setzen, verteilen, Zwischenraum lassen, Abstand lassen v
beer n;Bier n
trouble v;beunruhigen, bekümmern, bemühen, belästigen v
ball n;Ball, Kugel, Knäuel n
south adj;südlich, Süd-... adj
disease n;Krankheit, Leiden, Gebrechen n
flow v;fließen, strömen, wallen v
silence n;Stille, Stillschweigen, Schweigen, Ruhe n
metal n;Metall, Metall-... n
used adj;gebraucht, benutzt adj
cook v;kochen, garen, braten, backen, zubereiten v
glass - glasses n;Glas, Trinkglas n
shadow v;Schatten werfen auf, überschatten, beschatten (Person) v
useless adj;sinnlos, zwecklos, sinnlos, zu nichts nütze, zu nichts zu gebrauchen, unbrauchbar adj
Christian adj;christlich adj
neighbour (BrE), neighbor (AmE) n;Nachbar, Mitmensch, Nächster n
current n;Strom, Strömung (Wasser, Luft), elektrischer Strom, Tendenz, Trend n
crash n;Unfall, Krach, Zusammenbruch, Absturz n
forgive (forgave - forgiven) v;vergeben, verzeihen, erlassen v
regret v;etw bedauern, nachtrauern v
useful adj;nützlich, praktisch, brauchbar, wertvoll, nutzbringend adj
coffee n;Kaffee n
mix v;mischen, vermischen, vermengen, sich mischen lassen, zusammenpassen, miteinander auskommen v
edge n;Rand, Schwelle, Schneide, Kante n
climb n;Aufstieg, Klettertour, Steigflug n
lessons n;Unterricht n
broadcast n;Übertragung, Sendung n
cleverness n;Schlauheit, Klugheit, Cleverness, Geschick, Geschicklichkeit n
bone n;Knochen, Gräte, Bein (aus Knochen gemacht) n
devil n;Teufel n
cap v;verschließen (mit einer Kappe), zumachen v
necessarily adv;notwendigerweise, unbedingt, zwangsläufig adv
fish v;fischen v
health n;Gesundheit, Gesundheitszustand n
fish - fishes n;Fisch n
card n;Pappe, Karton, Karte, Postkarte, Spielkarte, Einsteckkarte (Elektronik) n
mix n;Mischung n
load n;Ladung, Belastung, Last n
cake n;Kuchen, Torte, Gebäckstück n
kill v;töten, umbringen, totschlagen, erschlagen, unheimlich schmerzen, unheimlich wehtun v
difference n;Unterschied, Verschiedenheit, Differenz, Meinungsverschiedenheit n
cent n;Cent n
empty v;entleeren, leeren, ausräumen, austrinken v
broadcast (broadcast - broadcast) v;übertragen, senden, ausstrahlen v
awake adj;wach, aufmerksam, aufmerksam werden adj
gentle adj;sanft, zart, freundlich adj
increase n;Anstieg, Zunahme, Erhöhung n
rough n;unwegsames Gelände, Rau (Golf), Rohentwurf, Rowdy, Schläger n
Christian n;Christ(in) n
mad adj;wahnsinnig, geisterkrank, verrückt, durchgeknallt, böse, sauer adj
secret n;Geheimnis n
nut n;Nuss, kleines Stück, Spinner (ugs) n
advance n;Vorwärtsgehen, Vorrücken, Fortschritt, Vorschuss n
lunch v;zu Mittag essen, zum Mittagessen einladen v
manners n;Benehmen, Manieren n
pair n;Paar, Pärchen n
cause v;verursachen, hervorrufen v
borrow v;leihen, sich ausleihen, sich borgen v
possession n;Besitz, Besitzung, Eigentum, Besessenheit n
imagination n;Phantasie, Vorstellungskraft, Einbildungskraft n
anger v;verärgern, ärgern, erzürnen v
wild n;Wildnis, freie Wildbahn n
practice n;Übung, Üben, Übungsstunde, Training, Praxis, Praktik, Gewohnheit n
pardon v;begnadigen, verzeihen, vergeben v
key v;abstimmen, zuschneiden, anpassen, eingeben (Daten/Text), drücken (Taste) v
strange adj;seltsam, eigenartig, sonderbar, merkwürdig, geheimnisvoll, fremd, nicht vertraut, ungewohnt adj
chain v;anketten, festketten, an die Kette legen v
wild adj;wild, rau, unzivilisiert, undiszipliniert, unordentlich adj
owner n;Besitzer, Eigentümer, Inhaber n
gold n;Gold, Goldmedaille n
arrive v;ankommen, eintreffen v
roof n;Dach, Verdeck, Gewölbe n
horse n;Pferd, Ross n
mark n;Fleck, Kratzer, Marke, Markierung, Merkmal, Zeichen, Schulnote, Note n
impossible adj;unmöglich, unerfüllbar adj
upper adj;obere(r, s), Ober-... adj
snow n;Schnee n
feed n;Fütterung, Mahlzeit, Futter, Essen, Stichwort (Theater), Versorgung, Beschickung n
honour (BrE), honor (AmE) n;Ehre, Ehrung n
division n;Verteilung, Teilung, Kluft, Division (Mathematik), Dividieren, Abteilung, Liga (Sport), Division (Militär) n
bell n;Glocke, Glöckchen, Klingel, Türklingel n
string (strung - strung) v;spannen, aufreihen (Perlen) v
hidden adj;versteckt adj
knock n;Schlag, Stoß, Klopfen n
block v;blockieren, versperren, sperren, absperren v
sight n;Sehen, Sehvermögen, Sehkraft, Sicht, Anblick, Sehenswürdigkeit n
presence n;Anwesenheit, Vorhandensein, Gegenwart, Präsenz, Haltung, Auftreten n
press v;drücken, zusammendrücken, ausdrücken, pressen, keltern, bügeln, bedrängen, forcieren v
weep (wept -wept) v;weinen, tränen, nässen v
fork n;Gabel, Heugabel, Gabelung n
north adj;nördlich, Nord-... adj
agree v;zustimmen, einwilligen, für etw sein, etw befürworten, übereinstimmen v
amuse v;amüsieren, belustigen, unterhalten v
excite v;aufregen, aufgeregt machen, begeistern, reizen, erregen, anregen, hervorrufen, verursachen v
shoe n;Schuh n
ruin v;zerstören, ruinieren, zugrunde richten, verderben, zunichte machen v
dealer n;Händler(in), Dealer(in) n
engine n;Maschine, Motor, Triebwerk, Lokomotive, Lok n
enemy n;Feind(in) n
address n;Adresse, Anschrift n
precious adj;wertvoll, kostbar, hochverehrt, heiß geliebt adj
cross n;Kreuz, Kreuzung, Mittelding n
boat n;Boot, Kahn, Schiff, Dampfer, Sauciere n
fair n;Jahrmarkt, Rummelplatz, Messe n
braveness n;Tapferkeit, Mut n
hide (hid - hidden) v;verstecken, verhüllen, verbergen, verdecken v
necessity n;Notwendigkeit, Lebensnotwendige n
crack v;einen Sprung in etw machen, aufbrechen, aufschlagen, knallen, knacken v
shoulder n;Schulter, Schultergürtel, Schulterstück, Schulterpartie n
plain n;Ebene, Flachland, Tiefebene n
kind adj;nett, freundlich, schmeichelhaft, liebenswürdig, liebenswert adj
complete v;vervollständigen, ergänzen, vollenden v
drive n;Fahrt, Fahren, Fahrstrecke, Fahrweg, Antrieb, Tatkraft, Energie, Elan, Laufwerk (Computer) n
pound n;Pfund (Währung), Pfund (Gewicht) = 454 g n
cousin n;Vetter, Cousin, Cousine n
worse n;schlechter, schlimmer n
key adj;Schlüssel, wichtigste(r, s) adj
distance n;Distanz, Abstand, Entfernung, Stecke, Ferne n
fair adj;gerecht, anständig, fair adj
sign v;unterzeichnen, unterschreiben, signieren v
meat n;Fleisch n
unhappy adj;unglücklich, traurig, bedauerlich, unzufrieden, nicht glücklich, glücklos adj
sheet n;Laken, Bettlaken, Blatt (Papier), Platte, Bogen (Briefmarken), Schot (Segelboot) n
depend (on) v;abhängen (von), angewiesen sein (auf), abhängig sein (von) v
store v;einlagern, anlegen, abspeichern, speichern (Computer) v
ability n;Fähigkeit, Können, Talent, Begabung n
complaint n;Beschwerde, Klage, Klageschrift (Jura), Mängelrüge, Reklamation n
ripe adj;reif, gereift adj
passage n;Durchgang, Durchfahrt, Durchreise, Passage, Gang, Durchgang, Übergang n
birth n;Geburt, Abstammung, Herkunft, Gründung, Entstehen n
perfect adj;perfekt, vorbildlich, ideal, vollkommen, vollendet adj
travel n;Reisen, Reise-... n
final n;Finale, Endrunde, Endspiel n
bottle n;Flasche, Mumm (ugs) n
lie (lied - lied) v;lügen v
speed, velocity n;Geschwindigkeit, Schnelligkeit, Tempo n
blind v;erblinden, blenden, blind machen v
proof n;Beweis, Beleg, Nachweis, Korrekturfahne n
mine v;schürfen, graben v
dig (dug - dug) v;graben, wühlen, buddeln v
supply v;versorgen, beliefern, versorgen v
lesson - lessons n;Lektion, Unterrichtsstunde, Schulstunde n
calm n;Ruhe, Stille, Fassung, Gelassenheit, Besonnenheit, Windstille n
usually adj;meistens, normalerweise, gewöhnlich adj
powder n;Puder, Pulver, Pulverschnee n
soft adj;weich, sanft, leise, zart, schlaff adj
beauty n;Schönheit, Prachtexemplar n
absent adj;abwesend, nicht anwesend, fehlend, geistesabwesend adj
holiday - holidays n;freier Tag, Urlaub, Feiertag, Ferien n
crime n;Verbrechen, Kriminalität, Schande, Sünde n
protected adj;geschützt adj
sight v;sichten, ausmachen v
test n;Test, Klassenarbeit, Klausur, Prüfung n
pain n;Schmerz, Schmerzen, Leid n
somewhere;irgendwo, irgendwohin
forced adj;erzwungen, gezwungen adj
tidy adj;ordentlich, aufgeräumt, sauber adj
invitation n;Einladung, Aufforderung, Ausschreibung n
pump v;pumpen, auspumpen, mehrmals treten v
angry adj;verärgert, ärgerlich, böse, wütend, zornig adj
dry adj;trocken adj
punish v;bestrafen, strafen, strapazieren, schinden v
rent v;mieten, vermieten, pachten v
sand n;Sand n
marry adj;heiraten, trauen, verheiraten adj
nail v;etw an etw nageln, schnappen (Polizei), drankriegen, festnageln v
respect v;respektieren, Hochachtung vor etw haben, achten v
cross v;überqueren, durchqueren, kreuzen v
smoke v;rauchen, etw rauchen, etw räuchern v
owe n;schulden, schuldig sein, verdanken n
British n;die Briten n
desk n;Schreibtisch, Schalter, Redaktion (Zeitung) n
trust n;Vertrauen, Treuhand, Treuhandschaft, Treuhandgesellschaft, Trust (Stiftung) n
milk v;melken, Milch geben v
stair - stairs n;Stufe, Treppe n
agreement n;Übereinstimmung, Abkommen, Einigung, Abmachung, Übereinkunft n
bicycle, cycle, bike n;Fahrrad n
intention n;Absicht, Vorsatz, Intention n
advance v;Fortschritte machen, vorankommen, aufsteigen, befördert werden, vorwärts bewegen, vorrücken v
gay adj;schwul, Schwulen-... adj
refuse n;Abfall, Müll-... n
order v;bestellen, beauftragen, befehlen, anordnen, einordnen v
pity v;bemitleiden, bedauern v
weak adj;schwach, labil, dünn, empfindlich, matt, schlapp, unfähig adj
south adv;im Süden, nach Süden, gen Süden, südwärts adv
friendship n;Freundschaft n
knee n;Knie n
kindness n;Freundlichkeit, Liebenswürdigkeit, Güte, Gefälligkeit, Aufmerksamkeit n
regard - regards n;Rücksicht, Rücksicht nehmen, Hochachtung, Achtung (Wertschätzung) n
meadow n;Wiese, Weide n
rent n;Miete, Pacht n
bill n;Rechnung, Geldschein, Banknote, Gesetzentwurf, Gesetzesvorlage, Schnabel (Vogelkunde) n
anger n;Zorn, Ärger, Wut n
dance n;Tanz, Tanzveranstaltung, Tanzabend n
