umpire  (tennis, cricket);Schiedsrichter/in  (Tennis, Kricket);Young people's interests (MSW);Englisch
snorkelling  --  snorkel;Schnorcheln  --  Schnorchel;Young people's interests (MSW);Englisch
black belt;schwarzer Gürtel (Auszeichnung);Young people's interests (MSW);Englisch
to sail  --  sailing;segeln  --  Segeln;Young people's interests (MSW);Englisch
all the rage;"sehr beliebt, ""total in""";Young people's interests (MSW);Englisch
self-defence  --  to defend oneself;Selbstverteidigung  --  sich verteidigen;Young people's interests (MSW);Englisch
to enrol;sich einschreiben lassen;Young people's interests (MSW);Englisch
to *meet friends;sich mit Freunden treffen;Young people's interests (MSW);Englisch
skateboarding;Skateboardfahren;Young people's interests (MSW);Englisch
skiing  --  to ski;Skifahren  --  Ski fahren;Young people's interests (MSW);Englisch
snowboarding  --  snowboard;Snowboarding  --  Snowboard;Young people's interests (MSW);Englisch
to *be fun;Spaß machen;Young people's interests (MSW);Englisch
match;Spiel, Match;Young people's interests (MSW);Englisch
sportsman, sportswoman;Sportler/in;Young people's interests (MSW);Englisch
scuba-diving;Sporttauchen;Young people's interests (MSW);Englisch
squash;Squash;Young people's interests (MSW);Englisch
tap dancing;Stepptanz;Young people's interests (MSW);Englisch
session;"Stunde, ""Sitzung""";Young people's interests (MSW);Englisch
surfing  --  surfboard;Surfen, Wellenreiten  --  Surfbrett;Young people's interests (MSW);Englisch
dancing  --  to dance;Tanzen  --  tanzen;Young people's interests (MSW);Englisch
diving  --  to dive;Tauchen, Kunstspringen  --  tauchen, einen Kopfsprung machen;Young people's interests (MSW);Englisch
theatre;Theater;Young people's interests (MSW);Englisch
hitch-hiking  --  to hitch-hike;Trampen  --  per Anhalter fahren;Young people's interests (MSW);Englisch
gym;"Turnhalle; hier: Fitnessraum/-studio";Young people's interests (MSW);Englisch
tournament;Turnier;Young people's interests (MSW);Englisch
to *be 'with it' (slang);voll im Trend sein;Young people's interests (MSW);Englisch
hiking  --  to hike;Wandern  --  wandern;Young people's interests (MSW);Englisch
water sports;Wassersport(arten);Young people's interests (MSW);Englisch
competition  --  to compete (in sth.);Wettbewerb  --  teilnehmen (an etwas);Young people's interests (MSW);Englisch
white-water rafting;Wildwasserflößen / -rafting;Young people's interests (MSW);Englisch
windsurfing;Windsurfen;Young people's interests (MSW);Englisch
camping;Zelten;Young people's interests (MSW);Englisch
hang-gliding;Drachenfliegen;Young people's interests (MSW);Englisch
